timestep,year,agent_id,prev_consumption,curr_consumption,prev_income,curr_income,curr_wealth,prev_dpi,curr_dpi,work_decision,consumption_prop,is_macro_good,yearly_mpc,score
89,8,57,21044.221847826895,22952.094669348207,21472.126081534436,21508.78370084272,34428.1420040223,23008.269723397294,22804.032633143568,1.0,0.44,True,0.0,11
88,8,10,9405.113224973917,10579.852889311467,2774.484524667252,2774.9560907072937,20537.361491016374,9171.478622681994,9454.845657550932,1.0,0.3,True,0.0,11
222,19,71,26008.0989468658,24773.809801457377,26560.67609336433,26568.56637939043,21103.615756797022,25434.600385405174,25364.579318004526,1.0,0.56,True,0.0,14
217,19,53,17860.453937042443,16539.80493476902,16516.337213441377,16526.019364111202,24809.707402153534,18608.34335728962,18923.24844003345,1.0,0.44,True,0.0,14
226,19,16,9373.099325020768,8522.700316992394,3729.6975532861793,3734.027461041556,6696.407391922594,8966.04491781243,9462.451603833737,1.0,0.6,True,0.0,14
104,9,94,61030.49335847153,71618.85707186091,80510.62943930941,80453.0981004175,107428.28560779135,60633.71632268767,60541.23435870049,1.0,0.5,True,-0.28834011095726286,11
217,19,76,27058.290619583746,29215.97660189363,32647.7743477967,32663.306886913917,22955.41018720213,29106.19927774054,29425.316624802603,1.0,0.54,True,0.0,12
222,19,24,13041.952553349049,10856.648794687886,6334.569987392651,6358.244805496977,9248.25638066005,11386.595321677576,11346.913791773359,1.0,0.5,True,0.0,14
189,16,38,14837.046075325376,13712.007816210174,10766.573405013829,10745.59395983891,13712.007816210174,14806.029902318096,13966.680019261687,1.0,0.48,True,0.0,14
99,9,58,23951.858273497277,26473.9425969754,21296.06758736732,21311.281334100888,26473.9425969754,22448.488190038894,23073.699196885842,1.0,0.44,True,0.0,11
95,8,50,25190.24970785097,20744.107877827584,16731.408089133616,16733.756317260897,31116.16181674137,19797.60365644953,19780.0996639134,1.0,0.44,True,0.0,11
152,13,92,46344.445775339096,51711.92444675892,63081.03775053804,63081.38953494171,47734.084104700545,49239.17384377177,48940.52678616432,1.0,0.5,True,0.0,11
224,19,14,8648.073512800493,8393.949909412528,3104.5259730789567,3093.549313804229,7150.401774684744,8760.413440457327,8645.424386221463,1.0,0.56,True,0.0,14
237,20,10,9027.973760370196,7763.425906090979,2544.3010302234816,2548.134637059151,6613.288734818241,8354.23186049342,8577.353116996384,1.0,0.56,True,-0.4794240910204607,14
154,13,72,28778.859092564227,22931.201713533435,27430.355932024886,27435.343710380355,15287.467809022291,25879.884990244165,25919.459472727507,1.0,0.54,True,0.0,14
225,19,43,15004.6251149398,14052.139591211764,11548.177128115376,11556.220150582141,36134.07323454453,15167.377868429994,14980.16231791988,1.0,0.3,True,0.0,14
235,20,81,38268.4802856083,31785.24986487627,38578.848495573046,38586.126614642926,27076.32395896867,33341.97551436953,33108.24526678675,1.0,0.6,True,-0.4038371203583212,14
222,19,7,0.0,8989.82199322343,1769.6046462570764,1770.3698011015783,13484.732989835144,7679.041128285794,7617.1757538982865,1.0,0.34,True,0.0,11
189,16,57,17576.5962683414,22171.121537032977,20184.96199240684,20166.737978128593,33256.68230554946,21326.75274772738,20489.404988429418,1.0,0.38,True,0.0,11
235,20,18,9346.835441527372,10080.164763427962,4470.367153392795,4476.9065897425235,7920.12945697911,10031.635704237733,9793.520400571404,1.0,0.6,True,1.3049331083410816,11
144,13,97,63153.37398078031,76204.52778012131,101052.14880204885,101246.63917075307,50803.01852008088,73015.73735527771,72383.77277326708,1.0,0.54,True,0.0,11
186,16,61,20250.78692165325,19358.968487717528,20064.864984951746,20064.246462504412,19358.968487717528,21467.88515721481,21422.327834783107,1.0,0.6,True,0.0,14
98,9,63,24048.669757180032,26466.828280741476,24255.40721972346,24251.769270041743,33685.054175489146,24082.5157701423,24323.996221480367,1.0,0.5,True,0.0,11
152,13,56,16997.06944347146,22846.11613904337,18503.386069353157,18503.443725234585,19461.506340666572,20674.930986683015,20439.75257771724,1.0,0.44,True,0.0,11
97,9,4,9691.561710201053,8316.841099831172,1281.2130179917183,1283.5617912621951,12475.261649746759,7778.216954388235,7393.743741157406,1.0,0.5,True,0.0,11
227,19,81,21045.327213855464,32939.03682870804,38462.654578072914,38418.30133582205,49408.55524306207,33286.181815024866,32888.03002029324,1.0,0.5,True,0.0,11
147,13,62,20000.247586997648,23193.662613005337,20567.94714372673,20616.400493950594,9940.141119859425,21835.211114954724,21472.570232109912,1.0,0.6,True,0.0,11
107,9,25,12752.99891092419,13807.254420643409,6914.731422605495,6911.465255349597,9204.83628042894,12151.691129392826,12385.03951168487,1.0,0.54,True,0.0,11
151,13,42,10782.486058581058,9938.000674838406,11832.041777514656,11828.593490911202,39752.00269935362,15548.912475288791,16055.71593740354,1.0,0.24,True,0.0,12
151,13,24,11911.739932976057,12545.94669903502,6583.815778491702,6583.701448392635,8363.964466023346,11550.801262104818,12060.948375045331,1.0,0.54,True,0.0,11
148,13,14,8779.118818561112,9809.102594770442,3238.001722932405,3237.807973799253,6539.401729846961,8870.189450531832,9308.434557838042,1.0,0.54,True,0.0,10
185,16,94,51971.5985645596,60880.39538698296,73626.30514560419,73662.8021826859,60880.39538698296,55578.622836535615,55684.5379793149,1.0,0.6,True,0.0,11
224,19,85,31898.512488892957,40414.09726900753,42166.954509123745,42123.324986284315,26942.731512671686,35501.94581562569,35353.00056395282,1.0,0.54,True,0.0,11
184,16,22,10366.984535211699,9585.587375376228,5478.149186781945,5482.4371693369685,8165.500356801971,10835.476726148709,10910.661114081398,1.0,0.5,True,0.0,14
189,16,90,21196.358714564365,27387.6693403486,55794.249245450475,55774.439008036985,34857.03370589822,44208.35586014252,43370.68691084685,1.0,0.4,True,0.0,12
185,16,86,19395.99461608383,35708.32166658394,47688.62363306456,47720.92725919479,20085.93093745347,39239.435045687635,39341.24578340833,1.0,0.7000000000000001,True,0.0,14
144,13,22,12056.6428422229,10366.243624636587,5514.662098867431,5521.440827104327,8830.503828394129,11152.206829978555,10324.048491578098,1.0,0.6,True,0.0,11
223,19,37,13386.273033799152,12711.341560487474,9832.23061657135,9855.834458373502,12711.341560487474,13995.95780593648,13991.249876632848,1.0,0.6,True,0.0,14
191,16,56,18338.457052018155,21014.710922830964,18445.07985767814,18433.81703492139,26745.995719966682,20264.28388752716,20586.101273361568,1.0,0.4,True,0.0,11
217,19,13,12510.756808189512,9192.791053271354,2888.725808528953,2889.1016560982043,11699.915885981722,8381.574283494312,8684.849871234775,1.0,0.5,True,0.0,11
222,19,72,29218.825513322343,24287.68433672879,26621.00952807852,26653.9287422387,20689.50887943563,25465.05699312268,25426.71277098805,1.0,0.5,True,0.0,14
217,19,36,14525.530694768313,12164.348538872706,8945.754373314028,8963.004794900051,15481.898140383444,13103.465562901814,13424.584811986197,1.0,0.5,True,0.0,14
88,8,45,14927.18711161232,18258.908397707233,14021.389041808365,14032.508060024173,133898.66158318636,17801.766958166932,18089.35158804116,1.0,0.1,True,0.0,11
224,19,89,55699.51003321999,43120.65374443017,53023.10551860043,52973.52491726114,54880.832038365676,42351.556350915154,42192.553140704345,1.0,0.54,True,0.0,11
152,13,46,15452.308196237196,20235.9767550227,14220.437702105111,14220.524615764281,17238.054272797115,17807.370046222393,17574.910772469524,1.0,0.5,True,0.0,11
99,9,33,21538.02232974865,15545.451472872008,8839.174467976592,8898.592276182913,19785.120056382555,13733.1313912996,14417.965491556522,1.0,0.4,True,0.0,11
155,13,27,10304.153671486389,12536.185979443844,7192.821593156324,7187.245082683755,12536.185979443844,11963.571069286674,12175.691947902078,1.0,0.44,True,0.0,11
148,13,18,9569.121494707762,10836.776804060193,4564.332717727226,4564.2792176702915,7224.5178693734615,9909.874307628423,10346.833450766002,1.0,0.56,True,0.0,11
222,19,93,50799.35414612463,43900.05351984414,60751.92418472022,60963.074261706126,37396.34188727463,47219.009232716446,47327.880162190675,1.0,0.5,True,0.0,14
191,16,45,17224.798240851935,14926.140379801798,13191.54289995896,13169.681690536701,18996.905937929558,16720.109286301682,17013.442186593464,1.0,0.48,True,0.0,14
184,16,37,16624.9675804652,13787.329069985053,10176.776426643353,10190.765921155698,11744.761800357637,14434.789655520211,14515.303521984857,1.0,0.5,True,0.0,14
223,19,25,0.0,5971.7558132999875,6082.872968306451,6089.797451530815,53745.802319699884,11131.911655011105,11107.258032199443,1.0,0.14,True,0.0,12
107,9,95,57647.66384667224,72443.76809904251,85433.52471079043,85336.32421497523,48295.84539936167,63189.15014754713,63272.92935066323,1.0,0.54,True,0.0,11
226,19,1,6136.6080586023745,5710.68098459496,534.5726134207368,534.6362493612133,5710.68098459496,6193.817394440015,6684.021185689991,1.0,0.6,True,0.0,14
105,9,48,22558.34421151455,6082.563046187874,15166.563184508515,15197.824414209263,35345.037513816795,18837.995118789368,19055.23197259262,1.0,0.54,True,0.0,11
217,19,17,10108.7573305506,8706.33213628524,4116.3186182325935,4122.008626520806,7416.505153131871,9377.975727428498,9687.05549803055,1.0,0.6,True,0.0,14
146,13,72,20661.90230558909,27818.625817494874,27241.671537272905,27270.56377171956,11922.2682074978,25937.40025348663,26182.84722761599,1.0,0.64,True,0.0,11
88,8,6,8340.80618174895,9119.03672529958,1684.0272842803852,1686.2333693942162,11606.046741290373,8211.668108852697,8496.996090302557,1.0,0.4,True,0.0,11
152,13,16,7281.952183005004,9392.922601892815,3856.224193476046,3855.9875092958846,6261.948401261876,9933.573829259494,9711.877233644675,1.0,0.54,True,0.0,14
222,19,19,10962.79205054867,10166.686961880354,4929.913278655132,4947.964238528328,16587.752411488997,10292.20033767315,10247.837455334007,1.0,0.36,True,0.0,12
184,16,46,19547.948919904647,16480.66866506885,14272.719848282302,14283.07910383409,14039.088122095684,17477.431585009646,17552.33934591283,1.0,0.5,True,0.0,14
190,16,56,20802.780308728932,18338.457052018155,18459.214003455603,18445.07985767814,27507.685578027227,19384.01092834966,20264.28388752716,1.0,0.44,True,0.0,14
218,19,82,29570.78928470481,34638.12901834151,37462.69935146972,37456.88889159981,23092.08601222768,32546.093877542407,32419.09537048926,1.0,0.54,True,0.0,11
225,19,50,17127.2127337603,16839.312127260117,15293.748991185954,15301.023304268563,16839.312127260117,17861.61511027427,17672.698491458752,1.0,0.54,True,0.0,14
184,16,96,67269.9214589047,57938.61749388321,84578.26970403035,84620.75356173504,49355.11860590051,62404.63793614256,62488.22664176844,1.0,0.6,True,0.0,14
152,13,76,29107.926057692082,31300.953924824276,34540.22165732703,34540.26098933805,24593.60665521907,31098.88053222055,30840.043968226233,1.0,0.6,True,0.0,11
101,9,86,47491.70015616458,49732.21608285598,51710.081777962674,51644.97182621035,63295.54774181669,41855.323542178136,42546.068732516374,1.0,0.5,True,0.0,11
147,13,26,16493.684572120685,12680.641501377884,6263.437012690599,6265.759173727494,9963.361179654048,11645.890805247916,11237.034058547137,1.0,0.6,True,0.0,11
227,19,50,18639.29389396954,20415.69285427643,15306.223600308098,15277.286811542584,13610.461902850955,18177.174525104037,17807.510622477697,1.0,0.54,True,0.0,11
152,13,19,9847.312550096458,10057.287314787922,5079.159690427645,5079.186030978525,8567.318823708229,10887.405651440913,10667.261238915835,1.0,0.56,True,-0.5088679469125728,14
184,16,70,27760.780526718838,23913.993609408713,26871.82184915526,26911.445050753868,20371.179741348158,25738.363131345708,25836.62840405877,1.0,0.56,True,0.0,14
104,9,13,7674.54183375006,11407.98617434833,3308.8676392529705,3305.3421832497697,45631.94469739332,9899.842206137346,9900.106605246867,1.0,0.24,True,0.0,11
90,8,19,11245.169494774143,13122.796748099976,5318.757954104061,5339.074254144169,80611.4657383284,11249.369891377897,11400.997073827093,1.0,0.12,True,0.0,11
185,16,18,0.0,5500.487088736398,4567.374958288301,4568.024180216285,22001.948354945587,10197.380803832491,10266.517362440198,1.0,0.3,True,0.0,12
222,19,95,65202.81271388142,54267.65537532968,76076.09674509277,76196.33931489018,46228.00272713269,56906.87372341066,82240.00844093162,1.0,0.5,True,0.0,12
184,16,41,15802.907313463194,14417.188210571914,11180.642209904847,11191.98730945634,11327.790736877929,15198.362305589551,15276.426478709325,1.0,0.56,True,0.0,14
225,19,18,10115.062045612862,9900.655358192913,4459.098519523147,4461.323997196692,7779.086352865857,9729.967483260836,9536.382416161572,1.0,0.54,True,0.0,11
98,9,26,11323.676081656424,13738.30691846748,6866.491448551201,6865.508596652181,43504.63857514702,11949.224018887831,12243.473938813742,1.0,0.3,True,0.0,11
155,13,75,26441.997952237856,30513.247757175326,31233.390044595144,31158.93801596046,20342.165171450222,28405.200034983536,28548.801490881742,1.0,0.56,True,0.0,11
190,16,84,30700.598015651205,33897.11645974837,41557.98826544641,41534.81378310824,26633.448646945144,34401.37831643992,35325.59588787088,1.0,0.56,True,0.0,14
152,13,50,16725.626806435645,21428.103726123507,15956.413155933564,15956.439974423982,14285.402484082337,18987.85258527978,18758.46234927837,1.0,0.54,True,0.0,11
147,13,51,17349.97342615318,18634.960568654642,15431.827175146265,15443.180070881388,18634.960568654642,18462.76369657488,18062.88356796685,1.0,0.48,True,0.0,11
216,19,62,22461.014127505674,19757.936882443322,20208.92484041616,20248.01459904609,11113.839496374367,21206.537708399614,21039.028727929082,1.0,0.7000000000000001,True,0.0,14
222,19,34,12572.24321784715,15473.348509722695,8683.067634432147,8717.761105521615,10315.565673148463,13181.977493934539,14761.430231563048,1.0,0.54,True,0.0,11
154,13,22,13712.484859207867,10691.260726046292,5544.977345159118,5547.638945943014,9107.370248113506,10654.312800570659,10683.456334453522,1.0,0.6,True,0.0,11
181,16,85,34861.38534230105,39737.581934890615,43533.44839316881,43502.64154786524,26491.721289927074,36563.3744081611,36227.56147598972,1.0,0.54,True,0.0,11
217,19,1,6190.026915861596,5788.026009287896,532.9812961159719,532.9912447286837,5788.026009287896,6303.056178673574,6605.816949702303,1.0,0.6,True,0.0,14
99,9,49,19485.692034406304,21838.63932317187,15314.57121134635,15422.402025857227,23658.52593343619,18480.52163267895,19205.461717251343,1.0,0.5,True,0.0,11
155,13,52,10796.3680729494,18019.186516033118,16772.054405729486,16751.30073398706,10135.792415268628,18978.826466828017,19178.641314216908,1.0,0.54,True,0.0,14
184,16,91,43819.34370892834,48715.45274651492,56866.34372489957,56907.738804626526,62001.485313746256,44946.527417141726,45016.645878645584,1.0,0.4,True,0.0,11
217,19,61,22731.282998520834,23981.399414228057,19233.34561326799,19254.88253651833,30521.78107265389,20384.719065850357,20711.452210398384,1.0,0.54,True,0.0,11
154,13,60,20108.50452393815,18888.680134246493,19374.12881696423,19378.452453773156,18888.680134246493,20643.569814996008,25388.68241641427,1.0,0.6,True,0.0,14
101,9,21,12668.264007534126,12674.376521053706,5758.781356387291,5755.162635798867,8449.584347369138,11173.943583091603,11971.812273149313,1.0,0.56,True,0.0,11
221,19,87,38992.37887271119,37227.26855230413,46287.71677338198,46271.42660054131,31712.117655666472,38318.80726653819,38105.4209139758,1.0,0.56,True,0.0,14
144,13,30,12240.720640417529,12041.370051221053,7467.100122197346,7484.906983113096,10257.46337696608,12663.31749265761,11846.176087526987,1.0,0.56,True,0.0,11
148,13,68,23879.255484472716,30083.651361767785,26535.129469312764,26533.72219403453,25626.814122987365,25320.09305252265,25753.1175615909,1.0,0.44,True,0.0,11
94,8,46,13680.440951181381,20408.90942006785,15153.0260890227,15264.332824847863,81635.63768027138,17896.245950114157,18800.397381454222,1.0,0.18,True,0.0,11
225,19,95,66443.13932837821,51409.045526785536,76173.70346378474,76199.62730340452,22032.44808290808,56804.78493797929,56599.70312659018,1.0,0.64,True,0.0,14
185,16,32,10980.055361599183,13570.15503592222,8391.45357930398,8408.4074454694,13570.15503592222,13148.740290916421,13234.552599460336,1.0,0.6,True,0.0,11
88,8,26,484.27966159420134,14186.415523127882,6819.918192549731,6826.76572433436,44923.64915657163,12376.976895429128,12665.098017072833,1.0,0.3,True,0.0,11
92,8,37,18562.1627474831,19525.89771445923,10883.080620770399,10866.462730164429,61832.009429120895,15563.220747655127,17592.398234757373,1.0,0.22,True,0.0,11
155,13,72,22931.201713533435,22237.78132327864,27435.343710380355,27409.492953220622,18943.29520131143,25919.459472727507,26113.680206657307,1.0,0.56,True,0.0,14
105,9,51,16808.027229952502,20663.089428412855,16739.773865273633,16763.83596131577,20663.089428412855,19910.08210448039,20127.833736069875,1.0,0.44,True,0.0,11
184,16,26,10977.632603263151,9236.123540812388,6216.00840423406,6223.911209967193,36944.494163249554,11410.211654662164,11486.65352258175,1.0,0.24,True,0.0,14
190,16,82,36211.955921678906,31886.03301897088,39105.99784567428,39103.79362133302,25053.311657762828,32800.24495328903,33701.65805474256,1.0,0.54,True,0.0,14
88,8,30,14870.780524143323,16336.523880229463,8087.23044086222,8093.199029604819,31712.075767504248,13344.143169323355,13632.586933281855,1.0,0.3,True,0.0,11
144,13,45,14382.726280113606,16359.859497652198,13094.12208108818,13117.747045309969,12854.175319583866,16938.457836621208,16127.954868482353,1.0,0.52,True,0.0,11
153,13,12,9510.85300044304,8170.648565036917,2737.198111982727,2741.7596142989573,6960.182110957373,8785.700506716032,8413.566813622114,1.0,0.5,True,0.0,14
234,20,29,10145.515102960684,12556.839254580429,7461.143493872392,7470.95311024095,12556.839254580429,12191.395125387791,12362.1203075198,1.0,0.44,True,-0.09102183832962514,11
101,9,52,24183.907946000247,24408.091842017195,17980.612268356224,17962.561478923482,16272.061228011466,20097.09709064638,20847.23413540995,1.0,0.56,True,0.0,11
95,8,18,10806.440406320196,11716.284408480384,4906.473786446531,4906.669000421416,7810.856272320256,11036.170861859891,11023.824841094845,1.0,0.54,True,0.0,11
227,19,41,14564.829982684634,13611.05024351846,10722.88940239279,10693.211039328982,13611.05024351846,14844.701457443445,14478.46848599659,1.0,0.6,True,0.0,14
227,19,71,25447.061894905666,24581.810303542345,26603.589755307938,26550.489488789306,20940.060628943476,25580.85113872143,25187.41443183932,1.0,0.56,True,0.0,14
149,13,85,0.0,24142.835021808514,43639.50167615811,43677.204441274815,36214.252532712766,36839.71223786905,36773.46471320886,1.0,0.6,True,0.0,12
101,9,31,13940.397550572976,14536.391998637957,8494.553371053067,8490.156781309115,9690.927999091973,13278.54708345226,14077.74183207826,1.0,0.54,True,0.0,11
222,19,33,12159.527111200361,14000.547958899107,8150.6079272985535,8177.210238282147,27177.534273157085,12779.24999493842,12742.771710355073,1.0,0.3,True,0.0,11
98,9,44,16828.904565122615,20906.28237062028,13960.918819729846,13958.461938649056,17809.05535275061,17299.188794295624,17585.620635091036,1.0,0.48,True,0.0,11
181,16,48,16135.463121542136,18545.776279184272,13843.8178041141,13822.720005438949,12363.850852789517,17185.70079007601,19720.33616919675,1.0,0.54,True,0.0,14
223,19,20,9497.062469369215,9004.272890386439,4518.539124451014,4525.206926982758,9004.272890386439,9911.787726556246,9886.293359143783,1.0,0.44,True,0.0,14
147,13,86,41844.3548017414,44894.91025423938,47295.736504497625,47374.84944795577,29929.940169492926,39100.546352864825,38768.49665585272,1.0,0.54,True,0.0,11
218,19,89,38047.88455282296,48206.40725561558,52814.12587388883,52781.463336090106,32137.60483707705,42328.79007766838,42122.236160475535,1.0,0.54,True,0.0,11
190,16,3,6453.503713560254,6060.630447770067,958.3636484039167,958.2687623628509,6565.682985084239,6172.904605335117,7063.399413856838,1.0,0.44,True,0.0,14
223,19,93,43900.05351984414,42416.481405893355,60963.074261706126,61071.81502402753,42416.481405893355,47327.880162190675,47449.81259854389,1.0,0.6,True,0.0,14
222,19,87,37227.26855230413,39202.25459021065,46271.42660054131,46457.91408484662,30801.771463736935,38105.4209139758,38222.77286045205,1.0,0.54,True,0.0,11
86,8,16,14683.585734034406,10596.056708348362,4147.286619322833,4147.286619322833,24724.13231947951,10964.044516378035,10641.01282220014,0.0,0.4,True,0.0,12
86,8,61,25634.748260272703,17598.69214425042,21302.576890221833,21302.576890221833,70394.76857700167,28119.334787277036,22959.362869626715,0.0,0.3,True,0.0,14
86,8,67,39736.52461668204,26529.817169976333,25603.922902188417,25603.922902188417,106119.26867990533,32420.68079924362,25742.33789299502,0.0,0.3,True,0.0,11
86,8,77,37589.08759281869,32138.373841968263,34033.83545883262,34033.83545883262,62386.25510499721,40850.59335588782,31225.722727647277,0.0,0.5,True,0.8306785755973836,16
88,8,12,9389.863145943746,6869.640680664405,2953.875785250015,2953.875785250015,21753.862155437288,9667.697947482966,9611.676415482629,0.0,0.3,True,0.0,14
88,8,25,0.0,6990.186843278517,6723.100216611845,6723.100216611845,27960.747373114067,13436.922378844796,12583.680255838659,0.0,0.4,True,0.0,12
88,8,68,27049.37636844498,27578.718632643086,28363.849261597912,28363.849261597912,87332.60900336978,35077.67142383086,27481.399288444743,0.0,0.4,True,0.0,11
89,8,14,13691.469930854088,11077.732831336394,3499.6238483856027,3499.6238483856027,39275.59822019267,10496.633452210053,9829.995036503748,0.0,0.3,True,0.0,11
89,8,29,14239.566072748503,10048.037478565382,8217.181434923774,8217.181434923774,15072.05621784807,15214.191038748224,13484.66614533059,0.0,0.5,True,0.0,14
89,8,61,21136.97342748142,14786.151758169788,21385.345636863145,21385.345636863145,59144.60703267915,28382.355240687597,22710.706546699068,0.0,0.3,True,0.0,12
90,8,4,7737.308655022818,9378.468204227342,1258.3318136260116,1258.3318136260116,21883.092476530466,8018.415086811561,8016.459254393008,0.0,0.24,True,0.0,11
90,8,5,0.0,8215.920509644422,1495.8072948698427,1495.8072948698427,50469.225987815735,8255.890568055393,8225.450187441116,0.0,0.1,True,0.0,12
90,8,55,33510.94016738753,22575.61209398255,17849.612333431105,17849.612333431105,90302.44837593018,24609.695606616653,20546.142696691768,0.0,0.24,True,0.0,11
90,8,60,23786.858814970234,16417.02723745159,20392.404298441314,20392.404298441314,65668.10894980637,27152.487571626865,22181.03787907104,0.0,0.3,True,0.0,14
90,8,63,25955.086414521447,21050.978247374835,23743.29291909817,23743.29291909817,40863.663656668796,30503.376192283722,24341.935240291154,0.0,0.4,True,0.0,14
92,8,29,12302.667249430033,11230.286492214536,8276.774090238934,8276.774090238934,11230.286492214536,15079.406939029785,13492.198415596667,0.0,0.6,True,0.0,14
92,8,66,25922.567534468024,24978.86587894015,26746.29241084289,26746.29241084289,99915.46351576058,33548.92525963374,26167.968600220054,0.0,0.3,True,0.0,14
92,8,79,50041.88789677813,28975.825821026472,40403.197939782185,40403.197939782185,177994.3586148769,47205.83078857304,35056.835254604586,0.0,0.24,True,0.0,14
93,8,37,19525.89771445923,15082.747885417044,10866.462730164429,10866.462730164429,53475.19704829679,17592.398234757373,14803.057267273989,0.0,0.2,True,0.0,11
93,8,61,24193.43929184817,17689.64227862683,21489.023992318856,21489.023992318856,45487.65157361184,28214.9594969118,22046.838083883275,0.0,0.34,True,0.0,14
93,8,64,27629.912590009622,17086.975571507694,24392.01528988096,24392.01528988096,54108.75597644104,31117.950794473905,23958.576833655014,0.0,0.3,True,0.0,14
94,8,12,10407.398237869003,7285.14654081691,2990.799286535578,2990.799286535578,23069.63071258688,9061.647318245025,9510.62498360094,0.0,0.4,True,0.0,14
94,8,45,33434.41630781616,19573.191856816367,14126.580244048797,14126.580244048797,120235.32140615767,20197.428275758244,18022.354777692988,0.0,0.2,True,0.0,11
94,8,51,27661.258957928614,18073.8398580689,16481.36580308748,16481.36580308748,29488.896610533466,22552.213834796927,19607.5013523031,0.0,0.42,True,0.0,14
94,8,56,25429.374501921302,24383.155263647972,19393.329600904002,19393.329600904002,97532.62105459187,25464.17763261345,21499.144845811214,0.0,0.3,True,0.0,11
94,8,62,32715.861898843556,17066.15236944332,22341.818620300954,22341.818620300954,21720.55756110968,28412.6666520104,23405.503268422708,0.0,0.6,True,0.0,14
94,8,80,40970.8506282934,18695.45913232016,38467.50264486197,38467.50264486197,14689.289318251555,44538.35067657141,33883.1965057637,0.0,0.64,True,0.0,12
94,8,81,51391.617604630614,28591.344538677542,42784.0984432332,42784.0984432332,42887.01680801631,48854.94647494264,36713.42031627206,0.0,0.6,True,0.0,14
95,8,8,11419.447575751146,7744.612184169245,2285.4061073264893,2285.4061073264893,35281.01106121545,9149.445362832561,8879.098305703252,0.0,0.2,True,0.0,14
95,8,49,20948.56639786324,18219.534426432034,15242.712674717519,15242.712674717519,42512.246995008085,22106.75193022359,18759.349867247445,0.0,0.4,True,0.0,14
95,8,55,11364.833120989435,21829.507468882195,18033.518784871256,18033.518784871256,87318.02987552878,24897.558040377327,20621.872066174263,0.0,0.18,True,0.0,11
95,8,73,35558.009373791,25951.89550404498,31974.46957040369,31974.46957040369,38927.84325606746,38838.50882590976,29683.872688205367,0.0,0.6,True,0.0,14
97,9,22,15837.985080962317,10270.436418422736,5956.714865073285,5956.714865073285,13071.464532538028,12591.579549754599,11239.008119379903,0.0,0.54,True,0.0,14
97,9,24,18953.08845900601,11716.291035119362,6952.04911019404,6952.04911019404,14911.643135606462,13586.913794875352,12013.845618528729,0.0,0.54,True,0.0,14
97,9,46,20235.89522430356,16563.586842784483,15311.505354319335,15311.505354319335,75456.34006157376,21946.37003900065,18208.325019799046,0.0,0.2,True,0.0,14
97,9,49,24527.276873407496,17268.92754446246,15289.307995980722,15289.307995980722,28175.618625175597,21924.172680662035,18193.62300328331,0.0,0.42,True,0.0,14
97,9,70,35706.03855674561,23924.943728000486,29035.389747977897,29035.389747977897,55824.8686986678,35670.25443265921,27175.306784313074,0.0,0.4,True,0.0,14
97,9,75,28018.11424478283,17329.161657106735,33026.36013527464,33026.36013527464,33638.96086379542,39661.224819955954,29778.839690757322,0.0,0.44,True,0.6043459701201492,17
97,9,84,53669.523042089255,27829.69438827553,45368.98066625447,45368.98066625447,35419.6110396234,52003.845350935786,37738.08460184074,0.0,0.6,True,0.0,14
97,9,86,61703.446181612875,39895.344058732815,51205.39297687492,51205.39297687492,93089.13613704324,57840.257661556236,41422.042603515976,0.0,0.4,True,0.0,14
98,9,20,11438.323268421133,11702.752182115904,5075.557331560031,5075.557331560031,11702.752182115904,11323.576793160142,10846.996962567377,0.0,0.6,True,0.0,11
98,9,31,13791.905766107957,13467.939055381023,8448.764903773532,8448.764903773532,13467.939055381023,14696.784365373642,13444.23081679771,0.0,0.6,True,0.0,11
98,9,42,18210.013731201445,15922.130716835432,12846.276514414203,12846.276514414203,37151.638339282676,19094.295976014313,16792.60056699147,0.0,0.4,True,0.0,14
98,9,56,21121.277183056387,21775.950766518155,19563.655001366988,19563.655001366988,68957.1774273075,25811.674462967097,21311.78068118879,0.0,0.3,True,0.0,11
98,9,64,22565.806952842668,23560.6276072932,24557.961876833775,24557.961876833775,35340.9414109398,30805.981338433885,24518.52057916636,0.0,0.5,True,0.0,14
98,9,73,29249.989144212002,21298.805163487268,32037.52146215748,32037.52146215748,14199.203442324848,38285.540923757595,29433.801760431623,0.0,0.5,True,0.0,14
98,9,83,45125.59893794996,33547.07860398301,43246.16867142195,43246.16867142195,46326.91807216703,49494.18813302206,36685.40669766294,0.0,0.6,True,0.0,14
98,9,85,30023.775919004973,25641.841670053785,46375.894361374754,46375.894361374754,25641.841670053785,52623.913822974864,38606.633258286005,0.0,0.6,True,0.0,12
99,9,54,20389.72020775695,15858.547482114245,18273.351499823322,18273.351499823322,72244.49408518712,24817.512236096907,21111.026683962595,0.0,0.24,True,0.0,14
99,9,76,36581.930582748675,17321.984096539385,37075.801820756904,37075.801820756904,13610.130361566655,43619.962557030485,33279.385568535356,0.0,0.6,True,0.0,12
99,9,79,40371.027542841286,38091.323908510116,40467.54244174862,40467.54244174862,152365.29563404043,47011.7031780222,35462.71878559679,0.0,0.24,True,0.0,11
99,9,96,78328.5785436714,31732.13507330945,92983.19127035145,92983.19127035145,27031.07802541175,99527.35200662503,68430.75942951193,0.0,0.6,True,-0.18958289019033542,11
101,9,18,10044.407264990248,9828.348162942184,4957.585816083909,4957.585816083909,6552.2321086281245,11293.75882266397,11354.011053646644,0.0,0.54,True,0.0,14
